T_SIGN	BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	2042	3.27229	3.26768	0.00135515
1	2043	3.31616	3.26771	0.0013547
1	2044	3.3248	3.26773	0.00135432
1	2045	3.32146	3.26776	0.00135392
1	2046	3.30772	3.26778	0.0013534
1	2047	3.29703	3.26779	0.00135281
1	2048	3.29165	3.26781	0.0013522
1	2049	3.27831	3.26781	0.00135155
1	2050	3.2698	3.26781	0.00135089
1	2051	3.25608	3.26781	0.00135024
1	2052	3.24184	3.26779	0.00134965
1	2053	3.28245	3.2678	0.00134901
1	2054	3.32818	3.26783	0.00134867
1	2055	3.32805	3.26786	0.00134833
1	2056	3.30057	3.26788	0.00134777
1	2057	3.28748	3.26789	0.00134715
1	2058	3.30972	3.26791	0.00134665
1	2059	3.32437	3.26793	0.00134627
1	2060	3.32162	3.26796	0.00134587
1	2061	3.31513	3.26798	0.00134541
1	2062	3.31113	3.268	0.00134492
1	2063	3.30928	3.26802	0.00134442
1	2064	3.30493	3.26804	0.00134389
1	2065	3.3026	3.26806	0.00134334
1	2066	3.30233	3.26807	0.00134279
1	2067	3.27786	3.26808	0.00134215
1	2068	3.22073	3.26806	0.0013417
1	2069	3.22214	3.26803	0.00134123
1	2070	3.26299	3.26803	0.00134059
1	2071	3.28733	3.26804	0.00133997
1	2072	3.2988	3.26806	0.00133941
1	2073	3.29754	3.26807	0.00133884
1	2074	3.28954	3.26808	0.00133823
1	2075	3.27761	3.26808	0.0013376
1	2076	3.26136	3.26808	0.00133695
1	2077	3.24373	3.26807	0.00133636
1	2078	3.22918	3.26805	0.00133585
1	2079	3.22574	3.26803	0.00133536
1	2080	3.24406	3.26802	0.00133477
1	2081	3.2597	3.26801	0.00133414
1	2082	3.26233	3.26801	0.0013335
1	2083	3.26387	3.26801	0.00133286
1	2084	3.26321	3.26801	0.00133222
1	2085	3.2646	3.26801	0.00133158
1	2086	3.27079	3.26801	0.00133095
1	2087	3.28341	3.26802	0.00133033
1	2088	3.29472	3.26803	0.00132975
1	2089	3.30436	3.26805	0.00132923
1	2090	3.31101	3.26807	0.00132875
1	2091	3.3092	3.26809	0.00132826
1	2092	3.27767	3.26809	0.00132764
1	2093	3.23731	3.26808	0.00132708
1	2094	3.26601	3.26807	0.00132645
1	2095	3.26362	3.26807	0.00132582
1	2096	3.2575	3.26807	0.0013252
1	2097	3.24887	3.26806	0.00132459
1	2098	3.25996	3.26805	0.00132397
1	2099	3.28824	3.26806	0.00132337
1	2100	3.3026	3.26808	0.00132285
1	2101	3.29731	3.26809	0.00132229
1	2102	3.27492	3.2681	0.00132166
1	2103	3.25336	3.26809	0.00132105
1	2104	3.26189	3.26809	0.00132043
1	2105	3.28283	3.26809	0.00131982
1	2106	3.29115	3.26811	0.00131924
1	2107	3.29013	3.26812	0.00131865
1	2108	3.28632	3.26812	0.00131806
1	2109	3.28024	3.26813	0.00131744
1	2110	3.26286	3.26813	0.00131682
1	2111	3.23655	3.26811	0.00131628
1	2112	3.2411	3.2681	0.00131572
1	2113	3.25364	3.26809	0.00131512
1	2114	3.27319	3.2681	0.0013145
1	2115	3.29575	3.26811	0.00131394
1	2116	3.30416	3.26813	0.00131343
1	2117	3.30263	3.26814	0.00131291
1	2118	3.29526	3.26815	0.00131235
1	2119	3.2811	3.26816	0.00131175
1	2120	3.26722	3.26816	0.00131113
1	2121	3.26895	3.26816	0.00131051
1	2122	3.28546	3.26817	0.00130992
1	2123	3.31058	3.26819	0.00130946
1	2124	3.32475	3.26822	0.00130911
1	2125	3.3011	3.26823	0.00130859
1	2126	3.26568	3.26823	0.00130797
1	2127	3.26996	3.26823	0.00130736
1	2128	3.26936	3.26823	0.00130674
1	2129	3.26138	3.26823	0.00130613
1	2130	3.2545	3.26822	0.00130553
1	2131	3.26414	3.26822	0.00130492
1	2132	3.24649	3.26821	0.00130435
1	2133	3.24586	3.2682	0.00130378
1	2134	3.30797	3.26822	0.0013033
1	2135	3.3425	3.26825	0.00130316
1	2136	3.32364	3.26828	0.00130281
1	2137	3.23086	3.26826	0.00130231
1	2138	3.29186	3.26827	0.00130175
1	2139	3.32049	3.2683	0.00130137
1	2140	3.29885	3.26831	0.00130084
1	2141	3.27248	3.26831	0.00130024
1	2142	3.26392	3.26831	0.00129963
1	2143	3.27557	3.26831	0.00129903
1	2144	3.29048	3.26832	0.00129846
1	2145	3.30097	3.26834	0.00129795
1	2146	3.3068	3.26836	0.00129747
1	2147	3.3085	3.26838	0.001297
1	2148	3.30372	3.26839	0.0012965
1	2149	3.28538	3.2684	0.00129592
1	2150	3.25316	3.26839	0.00129533
1	2151	3.23687	3.26838	0.00129481
1	2152	3.23703	3.26836	0.0012943
1	2153	3.22684	3.26834	0.00129384
1	2154	3.22558	3.26832	0.00129339
1	2155	3.24971	3.26832	0.00129282
1	2156	3.27887	3.26832	0.00129223
1	2157	3.29355	3.26833	0.00129168
1	2158	3.292	3.26834	0.00129113
1	2159	3.27919	3.26835	0.00129054
1	2160	3.26212	3.26835	0.00128995
1	2161	3.26369	3.26834	0.00128935
1	2162	3.27257	3.26835	0.00128876
1	2163	3.26322	3.26834	0.00128816
1	2164	3.26237	3.26834	0.00128757
1	2165	3.26064	3.26834	0.00128698
1	2166	3.25941	3.26833	0.00128639
1	2167	3.28014	3.26834	0.00128581
1	2168	3.29803	3.26835	0.00128529
1	2169	3.28424	3.26836	0.00128472
1	2170	3.23788	3.26835	0.0012842
1	2171	3.22872	3.26833	0.00128374
1	2172	3.23586	3.26831	0.00128324
1	2173	3.21778	3.26829	0.00128286
1	2174	3.23536	3.26827	0.00128236
1	2175	3.28464	3.26828	0.00128179
1	2176	3.30637	3.2683	0.00128132
1	2177	3.30346	3.26831	0.00128083
1	2178	3.28827	3.26832	0.00128028
1	2179	3.26959	3.26832	0.00127969
1	2180	3.24946	3.26832	0.00127913
1	2181	3.25077	3.26831	0.00127857
1	2182	3.26397	3.26831	0.00127799
1	2183	3.27483	3.26831	0.00127741
1	2184	3.28465	3.26832	0.00127684
1	2185	3.29093	3.26833	0.0012763
1	2186	3.29116	3.26834	0.00127576
1	2187	3.28093	3.26834	0.00127519
1	2188	3.2519	3.26834	0.00127463
1	2189	3.23254	3.26832	0.00127415
1	2190	3.25529	3.26831	0.00127358
1	2191	3.25809	3.26831	0.00127301
1	2192	3.24489	3.2683	0.00127247
1	2193	3.25493	3.26829	0.00127191
1	2194	3.27894	3.2683	0.00127134
1	2195	3.29503	3.26831	0.00127082
1	2196	3.30066	3.26832	0.00127032
1	2197	3.28363	3.26833	0.00126977
1	2198	3.22969	3.26831	0.00126931
1	2199	3.22152	3.26829	0.00126891
1	2200	3.2658	3.26829	0.00126833
1	2201	3.30991	3.26831	0.0012679
1	2202	3.31681	3.26833	0.00126751
1	2203	3.27516	3.26833	0.00126694
1	2204	3.29819	3.26835	0.00126644
1	2205	3.30024	3.26836	0.00126595
1	2206	3.26441	3.26836	0.00126538
1	2207	3.27607	3.26836	0.00126481
1	2208	3.32254	3.26839	0.00126447
1	2209	3.35651	3.26843	0.00126453
1	2210	3.36964	3.26847	0.00126479
1	2211	3.36661	3.26852	0.00126499
1	2212	3.35799	3.26856	0.00126507
1	2213	3.35774	3.2686	0.00126514
1	2214	3.36114	3.26864	0.00126526
1	2215	3.35939	3.26868	0.00126535
1	2216	3.35881	3.26872	0.00126543
1	2217	3.3677	3.26877	0.00126565
1	2218	3.37949	3.26882	0.00126606
1	2219	3.3881	3.26887	0.00126663
1	2220	3.39053	3.26893	0.00126725
1	2221	3.38523	3.26898	0.00126776
1	2222	3.38267	3.26903	0.00126822
1	2223	3.3838	3.26908	0.0012687
1	2224	3.37321	3.26913	0.00126899
1	2225	3.37015	3.26917	0.00126923
1	2226	3.39137	3.26923	0.00126985
1	2227	3.39889	3.26929	0.00127061
1	2228	3.39135	3.26934	0.00127122
1	2229	3.35118	3.26938	0.00127118
1	2230	3.34501	3.26941	0.00127106
1	2231	3.38528	3.26946	0.00127156
1	2232	3.39575	3.26952	0.00127224
1	2233	3.37424	3.26957	0.00127254
1	2234	3.31801	3.26959	0.00127215
1	2235	3.28476	3.2696	0.0012716
1	2236	3.31917	3.26962	0.00127123
1	2237	3.32376	3.26964	0.00127089
1	2238	3.35104	3.26968	0.00127084
1	2239	3.30771	3.2697	0.00127039
1	2240	3.27465	3.2697	0.00126982
1	2241	3.30405	3.26971	0.00126935
1	2242	3.32455	3.26974	0.00126902
1	2243	3.34164	3.26977	0.00126886
1	2244	3.35177	3.26981	0.00126882
1	2245	3.35378	3.26984	0.0012688
1	2246	3.34985	3.26988	0.00126874
1	2247	3.34473	3.26991	0.00126861
1	2248	3.34401	3.26995	0.00126847
1	2249	3.34622	3.26998	0.00126836
1	2250	3.34689	3.27001	0.00126826
1	2251	3.34465	3.27005	0.00126813
1	2252	3.34093	3.27008	0.00126796
1	2253	3.3435	3.27011	0.00126781
1	2254	3.35683	3.27015	0.00126784
1	2255	3.36483	3.27019	0.00126797
1	2256	3.36439	3.27023	0.00126809
1	2257	3.37606	3.27028	0.0012684
1	2258	3.38033	3.27033	0.00126877
1	2259	3.36345	3.27037	0.00126888
1	2260	3.35206	3.27041	0.00126883
1	2261	3.35429	3.27044	0.00126882
1	2262	3.35791	3.27048	0.00126884
1	2263	3.36441	3.27052	0.00126896
1	2264	3.37158	3.27057	0.00126919
1	2265	3.37827	3.27062	0.00126952
1	2266	3.37949	3.27066	0.00126986
1	2267	3.3741	3.27071	0.00127012
1	2268	3.3612	3.27075	0.00127019
1	2269	3.34521	3.27078	0.00127005
1	2270	3.33457	3.27081	0.00126981
1	2271	3.32093	3.27083	0.00126944
1	2272	3.28886	3.27084	0.0012689
1	2273	3.25684	3.27083	0.00126836
1	2274	3.29129	3.27084	0.00126784
1	2275	3.33346	3.27087	0.00126758
1	2276	3.34605	3.2709	0.00126745
1	2277	3.33799	3.27093	0.00126724
1	2278	3.31669	3.27095	0.00126684
1	2279	3.30994	3.27097	0.0012664
1	2280	3.31798	3.27099	0.00126601
1	2281	3.32238	3.27101	0.00126566
1	2282	3.32764	3.27104	0.00126534
1	2283	3.32484	3.27106	0.00126501
1	2284	3.30492	3.27108	0.00126454
1	2285	3.28371	3.27108	0.001264
1	2286	3.28481	3.27109	0.00126346
1	2287	3.31341	3.27111	0.00126305
1	2288	3.34183	3.27114	0.00126287
1	2289	3.35289	3.27117	0.00126283
1	2290	3.35839	3.27121	0.00126285
1	2291	3.35049	3.27125	0.00126277
1	2292	3.29985	3.27126	0.00126228
1	2293	3.23222	3.27124	0.00126185
1	2294	3.26091	3.27124	0.0012613
1	2295	3.33198	3.27126	0.00126103
1	2296	3.34492	3.2713	0.00126089
1	2297	3.32479	3.27132	0.00126056
1	2298	3.32149	3.27134	0.0012602
1	2299	3.33041	3.27137	0.00125991
1	2300	3.34103	3.2714	0.00125973
1	2301	3.34404	3.27143	0.00125958
1	2302	3.3438	3.27146	0.00125942
1	2303	3.34152	3.27149	0.00125924
1	2304	3.32518	3.27151	0.00125891
1	2305	3.31165	3.27153	0.00125848
1	2306	3.33273	3.27156	0.00125822
1	2307	3.34719	3.27159	0.0012581
1	2308	3.3487	3.27162	0.001258
1	2309	3.35263	3.27166	0.00125794
1	2310	3.35652	3.2717	0.00125793
1	2311	3.35022	3.27173	0.00125785
1	2312	3.33322	3.27176	0.00125759
1	2313	3.31808	3.27178	0.0012572
1	2314	3.31987	3.2718	0.00125683
1	2315	3.32329	3.27182	0.00125648
1	2316	3.31942	3.27184	0.00125611
1	2317	3.30827	3.27186	0.00125567
1	2318	3.30394	3.27187	0.0012552
1	2319	3.32212	3.27189	0.00125485
1	2320	3.33645	3.27192	0.00125461
1	2321	3.33509	3.27195	0.00125437
1	2322	3.33084	3.27197	0.00125408
1	2323	3.32681	3.27199	0.00125377
1	2324	3.29714	3.27201	0.00125327
1	2325	3.24168	3.27199	0.0012528
1	2326	3.26983	3.27199	0.00125226
1	2327	3.31355	3.27201	0.00125185
1	2328	3.31005	3.27203	0.00125142
1	2329	3.29002	3.27203	0.00125091
1	2330	3.28219	3.27204	0.00125038
1	2331	3.28613	3.27204	0.00124986
1	2332	3.29875	3.27206	0.00124938
1	2333	3.32836	3.27208	0.00124907
1	2334	3.33912	3.27211	0.00124887
1	2335	3.28622	3.27211	0.00124835
1	2336	3.24169	3.2721	0.00124788
1	2337	3.29996	3.27211	0.0012474
1	2338	3.32703	3.27214	0.00124709
1	2339	3.34123	3.27217	0.00124691
1	2340	3.34743	3.2722	0.00124679
1	2341	3.34871	3.27223	0.00124669
1	2342	3.34859	3.27226	0.00124658
1	2343	3.35269	3.2723	0.00124652
1	2344	3.35614	3.27233	0.0012465
1	2345	3.3422	3.27236	0.00124633
1	2346	3.30883	3.27238	0.00124589
1	2347	3.27134	3.27238	0.00124536
1	2348	3.27491	3.27238	0.00124483
1	2349	3.29226	3.27239	0.00124433
1	2350	3.25437	3.27238	0.00124382
1	2351	3.26918	3.27238	0.0012433
1	2352	3.31449	3.2724	0.0012429
1	2353	3.33983	3.27243	0.0012427
1	2354	3.34305	3.27246	0.00124253
1	2355	3.33327	3.27248	0.00124227
1	2356	3.32088	3.2725	0.00124192
1	2357	3.29928	3.27251	0.00124144
1	2358	3.28829	3.27252	0.00124093
1	2359	3.3068	3.27253	0.00124049
1	2360	3.31984	3.27255	0.00124013
1	2361	3.30773	3.27257	0.00123969
1	2362	3.27354	3.27257	0.00123917
1	2363	3.23019	3.27255	0.00123877
1	2364	3.20491	3.27252	0.00123858
1	2365	3.21215	3.2725	0.00123832
1	2366	3.25683	3.27249	0.00123781
1	2367	3.294	3.2725	0.00123732
1	2368	3.30165	3.27251	0.00123686
1	2369	3.30378	3.27253	0.00123641
1	2370	3.30477	3.27254	0.00123596
1	2371	3.30385	3.27255	0.00123551
1	2372	3.30156	3.27256	0.00123505
1	2373	3.30034	3.27258	0.00123459
1	2374	3.30457	3.27259	0.00123414
1	2375	3.31375	3.27261	0.00123374
1	2376	3.30786	3.27262	0.00123331
1	2377	3.25319	3.27261	0.00123282
1	2378	3.21288	3.27259	0.00123256
1	2379	3.15652	3.27254	0.00123301
1	2380	3.25	3.27253	0.00123252
1	2381	3.31304	3.27255	0.00123212
1	2382	3.32358	3.27257	0.00123179
1	2383	3.3088	3.27258	0.00123137
1	2384	3.29804	3.27259	0.0012309
1	2385	3.3233	3.27262	0.00123057
1	2386	3.33057	3.27264	0.00123029
1	2387	3.28006	3.27264	0.00122978
1	2388	3.27682	3.27265	0.00122927
1	2389	3.28801	3.27265	0.00122877
1	2390	3.26601	3.27265	0.00122826
1	2391	3.29084	3.27266	0.00122777
1	2392	3.33733	3.27268	0.00122755
1	2393	3.36194	3.27272	0.0012276
1	2394	3.36659	3.27276	0.00122772
1	2395	3.35842	3.2728	0.00122773
1	2396	3.33527	3.27282	0.00122749
1	2397	3.30744	3.27284	0.00122706
1	2398	3.30402	3.27285	0.00122662
1	2399	3.32174	3.27287	0.00122628
1	2400	3.3395	3.2729	0.00122608
1	2401	3.33594	3.27292	0.00122585
1	2402	3.3161	3.27294	0.00122547
1	2403	3.29452	3.27295	0.001225
1	2404	3.3095	3.27297	0.00122458
1	2405	3.34064	3.27299	0.0012244
1	2406	3.35503	3.27303	0.00122436
1	2407	3.35094	3.27306	0.00122428
1	2408	3.33578	3.27309	0.00122405
1	2409	3.32641	3.27311	0.00122374
1	2410	3.33061	3.27313	0.00122347
1	2411	3.33673	3.27316	0.00122324
1	2412	3.33727	3.27319	0.00122302
1	2413	3.33248	3.27321	0.00122276
1	2414	3.32487	3.27323	0.00122244
1	2415	3.31658	3.27325	0.00122207
1	2416	3.30607	3.27326	0.00122164
1	2417	3.30686	3.27328	0.00122121
1	2418	3.31821	3.2733	0.00122085
1	2419	3.3047	3.27331	0.00122041
1	2420	3.29285	3.27332	0.00121994
1	2421	3.31515	3.27333	0.00121956
1	2422	3.33207	3.27336	0.00121929
1	2423	3.33217	3.27338	0.00121903
1	2424	3.32285	3.2734	0.0012187
1	2425	3.31028	3.27342	0.00121829
1	2426	3.29773	3.27343	0.00121783
1	2427	3.2906	3.27344	0.00121735
1	2428	3.29445	3.27344	0.00121688
1	2429	3.30385	3.27346	0.00121644
1	2430	3.30853	3.27347	0.00121603
1	2431	3.307	3.27348	0.0012156
1	2432	3.30383	3.2735	0.00121517
1	2433	3.30128	3.27351	0.00121472
1	2434	3.29504	3.27352	0.00121426
1	2435	3.27949	3.27352	0.00121376
1	2436	3.26273	3.27352	0.00121327
1	2437	3.26302	3.27351	0.00121278
1	2438	3.27862	3.27351	0.00121228
1	2439	3.2961	3.27352	0.00121182
1	2440	3.30678	3.27354	0.0012114
1	2441	3.31092	3.27355	0.001211
1	2442	3.31369	3.27357	0.00121062
1	2443	3.31756	3.27359	0.00121026
1	2444	3.31649	3.2736	0.00120989
1	2445	3.30479	3.27362	0.00120946
1	2446	3.29216	3.27362	0.00120899
1	2447	3.27822	3.27363	0.0012085
1	2448	3.23761	3.27361	0.00120809
1	2449	3.21329	3.27359	0.00120785
1	2450	3.2488	3.27358	0.0012074
1	2451	3.30569	3.27359	0.00120698
1	2452	3.33008	3.27361	0.00120671
1	2453	3.33289	3.27364	0.00120646
1	2454	3.33226	3.27366	0.0012062
1	2455	3.33188	3.27368	0.00120594
1	2456	3.3302	3.27371	0.00120567
1	2457	3.32556	3.27373	0.00120537
1	2458	3.31739	3.27375	0.00120501
1	2459	3.30869	3.27376	0.0012046
1	2460	3.30471	3.27377	0.00120418
1	2461	3.30502	3.27379	0.00120375
1	2462	3.30129	3.2738	0.00120332
1	2463	3.29407	3.2738	0.00120286
1	2464	3.29846	3.27381	0.00120241
1	2465	3.29349	3.27382	0.00120195
1	2466	3.2848	3.27383	0.00120147
1	2467	3.29974	3.27384	0.00120103
1	2468	3.30725	3.27385	0.00120062
1	2469	3.30398	3.27386	0.00120019
1	2470	3.30319	3.27388	0.00119977
1	2471	3.30664	3.27389	0.00119935
1	2472	3.30821	3.2739	0.00119895
1	2473	3.30875	3.27392	0.00119855
1	2474	3.31443	3.27393	0.00119818
1	2475	3.32408	3.27395	0.00119786
1	2476	3.33216	3.27398	0.00119761
1	2477	3.33231	3.274	0.00119736
1	2478	3.31674	3.27402	0.001197
1	2479	3.29199	3.27402	0.00119654
1	2480	3.27299	3.27402	0.00119606
1	2481	3.27614	3.27403	0.00119557
1	2482	3.31374	3.27404	0.0011952
1	2483	3.338	3.27407	0.001195
1	2484	3.34124	3.27409	0.00119482
1	2485	3.32959	3.27412	0.00119455
1	2486	3.31831	3.27413	0.0011942
1	2487	3.31736	3.27415	0.00119385
1	2488	3.31702	3.27417	0.00119349
1	2489	3.3183	3.27419	0.00119314
1	2490	3.32453	3.27421	0.00119283
1	2491	3.32768	3.27423	0.00119255
1	2492	3.33321	3.27425	0.00119231
1	2493	3.34382	3.27428	0.00119215
1	2494	3.34992	3.27431	0.00119206
1	2495	3.34463	3.27434	0.00119192
1	2496	3.29931	3.27435	0.00119148
1	2497	3.24264	3.27434	0.00119107
1	2498	3.29733	3.27434	0.00119063
1	2499	3.28996	3.27435	0.00119017
1	2500	3.25963	3.27435	0.00118971
1	2501	3.27867	3.27435	0.00118923
1	2502	3.27632	3.27435	0.00118876
1	2503	3.27968	3.27435	0.00118829
1	2504	3.3211	3.27437	0.00118796
1	2505	3.31893	3.27439	0.00118762
1	2506	3.28225	3.27439	0.00118715
1	2507	3.24881	3.27438	0.00118672
1	2508	3.26975	3.27438	0.00118625
1	2509	3.30202	3.27439	0.00118582
1	2510	3.30429	3.2744	0.00118541
1	2511	3.27465	3.2744	0.00118494
1	2512	3.26368	3.2744	0.00118448
1	2513	3.29488	3.2744	0.00118403
1	2514	3.31418	3.27442	0.00118367
1	2515	3.31687	3.27444	0.00118332
1	2516	3.31271	3.27445	0.00118294
1	2517	3.29929	3.27446	0.00118252
1	2518	3.26927	3.27446	0.00118205
1	2519	3.25137	3.27445	0.00118161
1	2520	3.25966	3.27444	0.00118116
1	2521	3.265	3.27444	0.0011807
1	2522	3.29238	3.27445	0.00118025
1	2523	3.31629	3.27446	0.0011799
1	2524	3.31381	3.27448	0.00117953
1	2525	3.28791	3.27449	0.00117908
1	2526	3.26782	3.27448	0.00117862
1	2527	3.27192	3.27448	0.00117815
1	2528	3.27587	3.27448	0.00117768
1	2529	3.28281	3.27449	0.00117722
1	2530	3.28439	3.27449	0.00117676
1	2531	3.26828	3.27449	0.0011763
1	2532	3.25025	3.27448	0.00117588
1	2533	3.25445	3.27447	0.00117544
1	2534	3.26786	3.27447	0.00117498
1	2535	3.27306	3.27447	0.00117451
1	2536	3.26867	3.27446	0.00117405
1	2537	3.25922	3.27446	0.00117361
1	2538	3.25189	3.27445	0.00117318
1	2539	3.25482	3.27444	0.00117274
1	2540	3.26737	3.27444	0.00117228
1	2541	3.27858	3.27444	0.00117182
1	2542	3.28331	3.27444	0.00117137
1	2543	3.28066	3.27445	0.00117091
1	2544	3.26864	3.27444	0.00117045
1	2545	3.24413	3.27443	0.00117005
1	2546	3.239	3.27442	0.00116967
1	2547	3.28099	3.27442	0.00116922
1	2548	3.29021	3.27443	0.00116877
1	2549	3.25117	3.27442	0.00116835
1	2550	3.22555	3.2744	0.00116805
1	2551	3.26479	3.2744	0.0011676
1	2552	3.30212	3.27441	0.00116719
1	2553	3.31673	3.27442	0.00116685
1	2554	3.3294	3.27444	0.00116659
1	2555	3.34035	3.27447	0.00116642
1	2556	3.33295	3.27449	0.00116619
1	2557	3.30326	3.2745	0.00116579
1	2558	3.28351	3.27451	0.00116534
1	2559	3.27977	3.27451	0.00116488
1	2560	3.31008	3.27452	0.00116451
1	2561	3.30806	3.27454	0.00116413
1	2562	3.29326	3.27454	0.0011637
1	2563	3.33325	3.27457	0.00116347
1	2564	3.32235	3.27459	0.00116317
1	2565	3.28829	3.27459	0.00116273
1	2566	3.29811	3.2746	0.00116231
1	2567	3.31262	3.27461	0.00116195
1	2568	3.30835	3.27463	0.00116157
1	2569	3.29934	3.27464	0.00116116
1	2570	3.30187	3.27465	0.00116076
1	2571	3.31622	3.27466	0.00116042
1	2572	3.31339	3.27468	0.00116006
1	2573	3.2987	3.27469	0.00115965
1	2574	3.29328	3.2747	0.00115922
1	2575	3.29948	3.27471	0.00115881
1	2576	3.32197	3.27472	0.00115851
1	2577	3.31481	3.27474	0.00115816
1	2578	3.27393	3.27474	0.00115771
1	2579	3.25316	3.27473	0.0011573
1	2580	3.25135	3.27472	0.00115688
1	2581	3.28718	3.27473	0.00115644
1	2582	3.30816	3.27474	0.00115607
1	2583	3.25569	3.27473	0.00115564
1	2584	3.22174	3.27471	0.00115538
1	2585	3.30006	3.27472	0.00115497
1	2586	3.32281	3.27474	0.00115468
1	2587	3.30526	3.27475	0.00115429
1	2588	3.2806	3.27475	0.00115385
1	2589	3.27494	3.27475	0.0011534
1	2590	3.28688	3.27476	0.00115297
1	2591	3.29383	3.27477	0.00115254
1	2592	3.28996	3.27477	0.00115211
1	2593	3.28026	3.27477	0.00115167
1	2594	3.2654	3.27477	0.00115123
1	2595	3.24271	3.27476	0.00115086
1	2596	3.24155	3.27475	0.00115048
1	2597	3.25941	3.27474	0.00115006
1	2598	3.27335	3.27474	0.00114961
1	2599	3.28517	3.27474	0.00114918
1	2600	3.29192	3.27475	0.00114876
1	2601	3.29098	3.27476	0.00114833
1	2602	3.27845	3.27476	0.00114789
1	2603	3.24758	3.27475	0.0011475
1	2604	3.24472	3.27474	0.00114711
1	2605	3.26825	3.27473	0.00114668
1	2606	3.2721	3.27473	0.00114624
1	2607	3.28571	3.27474	0.0011458
1	2608	3.29254	3.27474	0.00114539
1	2609	3.26257	3.27474	0.00114496
1	2610	3.20031	3.27471	0.00114487
1	2611	3.19294	3.27468	0.00114486
1	2612	3.24889	3.27467	0.00114447
1	2613	3.28718	3.27467	0.00114404
1	2614	3.31699	3.27469	0.00114372
1	2615	3.29847	3.2747	0.00114331
1	2616	3.24358	3.27469	0.00114294
1	2617	3.27986	3.27469	0.0011425
1	2618	3.3013	3.2747	0.00114211
1	2619	3.30903	3.27471	0.00114175
1	2620	3.27726	3.27471	0.00114132
1	2621	3.27816	3.27471	0.00114088
1	2622	3.30219	3.27472	0.00114049
1	2623	3.30327	3.27474	0.00114011
1	2624	3.30658	3.27475	0.00113974
1	2625	3.32398	3.27477	0.00113946
1	2626	3.33194	3.27479	0.00113924
1	2627	3.32685	3.27481	0.00113897
1	2628	3.32523	3.27483	0.0011387
1	2629	3.32795	3.27485	0.00113845
1	2630	3.3346	3.27487	0.00113824
1	2631	3.33306	3.27489	0.00113803
1	2632	3.30908	3.27491	0.00113767
1	2633	3.28137	3.27491	0.00113724
1	2634	3.29789	3.27492	0.00113684
1	2635	3.33782	3.27494	0.00113666
1	2636	3.3578	3.27497	0.00113666
1	2637	3.3534	3.275	0.00113662
1	2638	3.31661	3.27502	0.0011363
1	2639	3.31732	3.27503	0.00113598
1	2640	3.37507	3.27507	0.00113618
1	2641	3.37417	3.27511	0.00113637
1	2642	3.30844	3.27512	0.00113601
1	2643	3.31913	3.27514	0.0011357
1	2644	3.37987	3.27518	0.00113596
1	2645	3.38614	3.27522	0.00113631
1	2646	3.36114	3.27525	0.00113634
1	2647	3.33226	3.27527	0.00113612
1	2648	3.35885	3.27531	0.00113613
1	2649	3.3817	3.27535	0.00113641
1	2650	3.38177	3.27539	0.00113669
1	2651	3.3892	3.27543	0.00113707
1	2652	3.37876	3.27547	0.00113731
1	2653	3.36262	3.2755	0.00113736
1	2654	3.35232	3.27553	0.0011373
1	2655	3.34878	3.27556	0.0011372
1	2656	3.35683	3.27559	0.00113718
1	2657	3.34078	3.27561	0.00113702
1	2658	3.30799	3.27562	0.00113666
1	2659	3.31167	3.27564	0.00113631
1	2660	3.32683	3.27566	0.00113605
1	2661	3.31575	3.27567	0.00113572
1	2662	3.32764	3.27569	0.00113546
1	2663	3.33917	3.27572	0.00113529
1	2664	3.32579	3.27573	0.00113502
1	2665	3.32425	3.27575	0.00113474
1	2666	3.33557	3.27577	0.00113453
1	2667	3.33572	3.2758	0.00113433
1	2668	3.33018	3.27582	0.00113409
1	2669	3.32221	3.27583	0.0011338
1	2670	3.31078	3.27585	0.00113345
1	2671	3.3071	3.27586	0.00113308
1	2672	3.31335	3.27587	0.00113275
1	2673	3.32004	3.27589	0.00113244
1	2674	3.3202	3.27591	0.00113214
1	2675	3.3168	3.27592	0.00113182
1	2676	3.308	3.27593	0.00113146
1	2677	3.28834	3.27594	0.00113105
1	2678	3.27276	3.27594	0.00113063
1	2679	3.27761	3.27594	0.0011302
1	2680	3.28333	3.27594	0.00112979
1	2681	3.28993	3.27595	0.00112938
1	2682	3.30016	3.27596	0.00112899
1	2683	3.29936	3.27596	0.0011286
1	2684	3.28335	3.27597	0.00112819
1	2685	3.27944	3.27597	0.00112777
1	2686	3.29453	3.27597	0.00112737
1	2687	3.30407	3.27599	0.001127
1	2688	3.30231	3.276	0.00112662
1	2689	3.28494	3.276	0.00112621
1	2690	3.26867	3.276	0.00112579
1	2691	3.28762	3.276	0.00112538
1	2692	3.27129	3.276	0.00112496
1	2693	3.24594	3.27599	0.0011246
1	2694	3.29732	3.276	0.00112421
1	2695	3.33252	3.27602	0.00112399
1	2696	3.34506	3.27604	0.00112387
1	2697	3.33165	3.27606	0.00112364
1	2698	3.29526	3.27607	0.00112324
1	2699	3.25498	3.27606	0.00112286
1	2700	3.25212	3.27605	0.00112247
1	2701	3.27893	3.27605	0.00112206
1	2702	3.30444	3.27606	0.00112169
1	2703	3.31866	3.27608	0.00112139
1	2704	3.31495	3.27609	0.00112107
1	2705	3.29782	3.2761	0.00112068
1	2706	3.2934	3.27611	0.00112028
1	2707	3.31501	3.27612	0.00111996
